"","scripts","detailing","lagged_scripts","mean_samples","doctorType","doctorID"
"3962",0,3,0,0.0956521739130435,"General Physician",173
"3963",0,4,0,0.0956521739130435,"General Physician",173
"3964",0,2,0,0.0956521739130435,"General Physician",173
"3965",0,2,0,0.0956521739130435,"General Physician",173
"3966",4,2,0,0.0956521739130435,"General Physician",173
"3967",1,3,4,0.0956521739130435,"General Physician",173
"3968",2,3,1,0.0956521739130435,"General Physician",173
"3969",10,4,2,0.0956521739130435,"General Physician",173
"3970",7,4,10,0.0956521739130435,"General Physician",173
"3971",2,1,7,0.0956521739130435,"General Physician",173
"3972",10,4,2,0.0956521739130435,"General Physician",173
"3973",2,4,10,0.0956521739130435,"General Physician",173
"3974",2,1,2,0.0956521739130435,"General Physician",173
"3975",2,3,2,0.0956521739130435,"General Physician",173
"3976",5,3,2,0.0956521739130435,"General Physician",173
"3977",6,2,5,0.0956521739130435,"General Physician",173
"3978",7,1,6,0.0956521739130435,"General Physician",173
"3979",8,2,7,0.0956521739130435,"General Physician",173
"3980",2,2,0,0.817391304347826,"General Physician",174
"3981",0,2,2,0.817391304347826,"General Physician",174
"3982",6,0,0,0.817391304347826,"General Physician",174
"3983",0,4,6,0.817391304347826,"General Physician",174
"3984",2,1,0,0.817391304347826,"General Physician",174
"3985",8,5,2,0.817391304347826,"General Physician",174
"3986",4,2,8,0.817391304347826,"General Physician",174
"3987",3,2,4,0.817391304347826,"General Physician",174
"3988",5,1,3,0.817391304347826,"General Physician",174
"3989",5,0,5,0.817391304347826,"General Physician",174
"3990",8,1,5,0.817391304347826,"General Physician",174
"3991",12,2,8,0.817391304347826,"General Physician",174
"3992",6,2,12,0.817391304347826,"General Physician",174
"3993",5,1,6,0.817391304347826,"General Physician",174
"3994",2,1,5,0.817391304347826,"General Physician",174
"3995",4,3,2,0.817391304347826,"General Physician",174
"3996",11,3,4,0.817391304347826,"General Physician",174
"3997",4,2,11,0.817391304347826,"General Physician",174
"3998",13,3,4,0.817391304347826,"General Physician",174
"3999",3,5,13,0.817391304347826,"General Physician",174
"4000",1,6,3,0.817391304347826,"General Physician",174
"4001",5,6,1,0.817391304347826,"General Physician",174
"4002",10,6,5,0.817391304347826,"General Physician",174
"4003",7,5,2,0.265217391304348,"Other Specialist",175
"4004",3,4,7,0.265217391304348,"Other Specialist",175
"4005",6,4,3,0.265217391304348,"Other Specialist",175
"4006",5,3,6,0.265217391304348,"Other Specialist",175
"4007",8,3,5,0.265217391304348,"Other Specialist",175
"4008",10,3,8,0.265217391304348,"Other Specialist",175
"4009",1,2,10,0.265217391304348,"Other Specialist",175
"4010",6,2,1,0.265217391304348,"Other Specialist",175
"4011",2,2,6,0.265217391304348,"Other Specialist",175
"4012",5,1,2,0.265217391304348,"Other Specialist",175
"4013",7,1,5,0.265217391304348,"Other Specialist",175
"4014",10,0,7,0.265217391304348,"Other Specialist",175
"4015",3,0,10,0.265217391304348,"Other Specialist",175
"4016",2,1,3,0.265217391304348,"Other Specialist",175
"4017",1,1,2,0.265217391304348,"Other Specialist",175
"4018",4,0,1,0.265217391304348,"Other Specialist",175
"4019",3,0,4,0.265217391304348,"Other Specialist",175
"4020",5,1,3,0.265217391304348,"Other Specialist",175
"4021",7,0,5,0.265217391304348,"Other Specialist",175
"4022",8,0,7,0.265217391304348,"Other Specialist",175
"4023",10,0,8,0.265217391304348,"Other Specialist",175
"4024",3,0,10,0.265217391304348,"Other Specialist",175
"4025",4,0,3,0.265217391304348,"Other Specialist",175
"4026",2,1,1,0.182608695652174,"Other Specialist",176
"4027",3,2,2,0.182608695652174,"Other Specialist",176
"4028",4,1,3,0.182608695652174,"Other Specialist",176
"4029",1,1,4,0.182608695652174,"Other Specialist",176
"4030",2,2,1,0.182608695652174,"Other Specialist",176
"4031",2,3,2,0.182608695652174,"Other Specialist",176
"4032",2,5,2,0.182608695652174,"Other Specialist",176
"4033",4,3,2,0.182608695652174,"Other Specialist",176
"4034",5,3,4,0.182608695652174,"Other Specialist",176
"4035",8,3,5,0.182608695652174,"Other Specialist",176
"4036",4,5,8,0.182608695652174,"Other Specialist",176
"4037",7,5,4,0.182608695652174,"Other Specialist",176
"4038",3,3,7,0.182608695652174,"Other Specialist",176
"4039",3,3,3,0.182608695652174,"Other Specialist",176
"4040",0,3,3,0.182608695652174,"Other Specialist",176
"4041",4,1,0,0.182608695652174,"Other Specialist",176
"4042",0,0,4,0.182608695652174,"Other Specialist",176
"4043",0,2,0,0.182608695652174,"Other Specialist",176
"4044",1,2,0,0.182608695652174,"Other Specialist",176
"4045",7,2,1,0.182608695652174,"Other Specialist",176
"4046",2,6,7,0.182608695652174,"Other Specialist",176
"4047",2,0,2,0.182608695652174,"Other Specialist",176
"4048",1,4,2,0.182608695652174,"Other Specialist",176
"4049",19,2,24,0.373913043478261,"Area Specialist",177
"4050",21,3,19,0.373913043478261,"Area Specialist",177
"4051",21,3,21,0.373913043478261,"Area Specialist",177
"4052",9,3,21,0.373913043478261,"Area Specialist",177
"4053",21,3,9,0.373913043478261,"Area Specialist",177
"4054",31,1,21,0.373913043478261,"Area Specialist",177
"4055",35,2,31,0.373913043478261,"Area Specialist",177
"4056",22,4,35,0.373913043478261,"Area Specialist",177
"4057",39,3,22,0.373913043478261,"Area Specialist",177
"4058",29,3,39,0.373913043478261,"Area Specialist",177
"4059",26,2,29,0.373913043478261,"Area Specialist",177
"4060",21,2,26,0.373913043478261,"Area Specialist",177
"4061",29,3,21,0.373913043478261,"Area Specialist",177
"4062",23,3,29,0.373913043478261,"Area Specialist",177
"4063",9,1,23,0.373913043478261,"Area Specialist",177
"4064",21,3,9,0.373913043478261,"Area Specialist",177
"4065",17,0,21,0.373913043478261,"Area Specialist",177
"4066",8,1,17,0.373913043478261,"Area Specialist",177
"4067",11,2,8,0.373913043478261,"Area Specialist",177
"4068",18,0,11,0.373913043478261,"Area Specialist",177
"4069",10,0,18,0.373913043478261,"Area Specialist",177
"4070",21,0,10,0.373913043478261,"Area Specialist",177
"4071",1,0,21,0.373913043478261,"Area Specialist",177
"4072",0,2,0,0.330434782608696,"Other Specialist",178
"4073",1,3,0,0.330434782608696,"Other Specialist",178
"4074",3,4,1,0.330434782608696,"Other Specialist",178
"4075",1,2,3,0.330434782608696,"Other Specialist",178
"4076",1,6,1,0.330434782608696,"Other Specialist",178
"4077",2,2,1,0.330434782608696,"Other Specialist",178
"4078",2,3,2,0.330434782608696,"Other Specialist",178
"4079",2,3,2,0.330434782608696,"Other Specialist",178
"4080",0,2,2,0.330434782608696,"Other Specialist",178
"4081",2,4,0,0.330434782608696,"Other Specialist",178
"4082",2,2,2,0.330434782608696,"Other Specialist",178
"4083",0,2,2,0.330434782608696,"Other Specialist",178
"4084",3,1,0,0.330434782608696,"Other Specialist",178
"4085",1,3,3,0.330434782608696,"Other Specialist",178
"4086",1,1,1,0.330434782608696,"Other Specialist",178
"4087",2,2,1,0.330434782608696,"Other Specialist",178
"4088",0,2,2,0.330434782608696,"Other Specialist",178
"4089",1,1,0,0.330434782608696,"Other Specialist",178
"4090",1,1,1,0.330434782608696,"Other Specialist",178
"4091",0,2,1,0.330434782608696,"Other Specialist",178
"4092",1,1,0,0.330434782608696,"Other Specialist",178
"4093",3,3,1,0.330434782608696,"Other Specialist",178
"4094",2,2,3,0.330434782608696,"Other Specialist",178
"4095",10,3,11,0.726086956521739,"General Physician",179
"4096",14,1,10,0.726086956521739,"General Physician",179
"4097",14,2,14,0.726086956521739,"General Physician",179
"4098",17,1,14,0.726086956521739,"General Physician",179
"4099",12,1,17,0.726086956521739,"General Physician",179
"4100",15,3,12,0.726086956521739,"General Physician",179
"4101",5,5,15,0.726086956521739,"General Physician",179
"4102",10,3,5,0.726086956521739,"General Physician",179
"4103",9,3,10,0.726086956521739,"General Physician",179
"4104",14,3,9,0.726086956521739,"General Physician",179
"4105",11,3,14,0.726086956521739,"General Physician",179
"4106",10,2,11,0.726086956521739,"General Physician",179
"4107",12,3,10,0.726086956521739,"General Physician",179
"4108",8,2,12,0.726086956521739,"General Physician",179
"4109",9,1,8,0.726086956521739,"General Physician",179
"4110",10,1,9,0.726086956521739,"General Physician",179
"4111",7,1,10,0.726086956521739,"General Physician",179
"4112",14,1,7,0.726086956521739,"General Physician",179
"4113",10,3,14,0.726086956521739,"General Physician",179
"4114",9,4,10,0.726086956521739,"General Physician",179
"4115",14,5,9,0.726086956521739,"General Physician",179
"4116",7,3,14,0.726086956521739,"General Physician",179
"4117",6,2,7,0.726086956521739,"General Physician",179
"4118",10,3,1,0.265217391304348,"Area Specialist",180
"4119",5,1,10,0.265217391304348,"Area Specialist",180
"4120",1,1,5,0.265217391304348,"Area Specialist",180
"4121",0,1,1,0.265217391304348,"Area Specialist",180
"4122",0,1,0,0.265217391304348,"Area Specialist",180
"4123",0,1,0,0.265217391304348,"Area Specialist",180
"4124",0,1,0,0.265217391304348,"Area Specialist",180
"4125",2,0,0,0.265217391304348,"Area Specialist",180
"4126",2,1,2,0.265217391304348,"Area Specialist",180
"4127",2,0,2,0.265217391304348,"Area Specialist",180
"4128",2,1,2,0.265217391304348,"Area Specialist",180
"4129",1,2,2,0.265217391304348,"Area Specialist",180
"4130",0,1,1,0.265217391304348,"Area Specialist",180
"4131",1,1,0,0.265217391304348,"Area Specialist",180
"4132",2,2,1,0.265217391304348,"Area Specialist",180
"4133",0,2,2,0.265217391304348,"Area Specialist",180
"4134",0,2,0,0.265217391304348,"Area Specialist",180
"4135",0,4,0,0.265217391304348,"Area Specialist",180
"4136",4,2,0,0.265217391304348,"Area Specialist",180
"4137",2,0,4,0.265217391304348,"Area Specialist",180
"4138",5,0,2,0.265217391304348,"Area Specialist",180
"4139",1,0,5,0.265217391304348,"Area Specialist",180
"4140",5,2,1,0.265217391304348,"Area Specialist",180
"4141",1,0,13,0,"Other Specialist",181
"4142",5,0,1,0,"Other Specialist",181
"4143",1,1,5,0,"Other Specialist",181
"4144",3,1,1,0,"Other Specialist",181
"4145",0,1,3,0,"Other Specialist",181
"4146",2,3,0,0,"Other Specialist",181
"4147",2,5,2,0,"Other Specialist",181
"4148",3,2,2,0,"Other Specialist",181
"4149",1,3,3,0,"Other Specialist",181
"4150",0,3,1,0,"Other Specialist",181
"4151",0,0,0,0,"Other Specialist",181
"4152",2,0,0,0,"Other Specialist",181
"4153",1,0,2,0,"Other Specialist",181
"4154",1,2,1,0,"Other Specialist",181
"4155",3,2,1,0,"Other Specialist",181
"4156",1,2,3,0,"Other Specialist",181
"4157",2,2,1,0,"Other Specialist",181
"4158",3,2,2,0,"Other Specialist",181
"4159",1,1,3,0,"Other Specialist",181
"4160",4,1,1,0,"Other Specialist",181
"4161",1,0,4,0,"Other Specialist",181
"4162",0,1,1,0,"Other Specialist",181
"4163",4,0,0,0,"Other Specialist",181
"4164",42,6,46,0.347826086956522,"Area Specialist",182
"4165",32,2,42,0.347826086956522,"Area Specialist",182
"4166",39,5,32,0.347826086956522,"Area Specialist",182
"4167",32,0,39,0.347826086956522,"Area Specialist",182
"4168",46,4,32,0.347826086956522,"Area Specialist",182
"4169",39,1,46,0.347826086956522,"Area Specialist",182
"4170",27,3,39,0.347826086956522,"Area Specialist",182
"4171",25,8,27,0.347826086956522,"Area Specialist",182
"4172",43,7,25,0.347826086956522,"Area Specialist",182
"4173",45,5,43,0.347826086956522,"Area Specialist",182
"4174",39,3,45,0.347826086956522,"Area Specialist",182
"4175",43,3,39,0.347826086956522,"Area Specialist",182
"4176",31,4,43,0.347826086956522,"Area Specialist",182
"4177",36,2,31,0.347826086956522,"Area Specialist",182
"4178",28,5,36,0.347826086956522,"Area Specialist",182
"4179",22,3,28,0.347826086956522,"Area Specialist",182
"4180",32,1,22,0.347826086956522,"Area Specialist",182
"4181",37,3,32,0.347826086956522,"Area Specialist",182
"4182",24,5,37,0.347826086956522,"Area Specialist",182
"4183",27,3,24,0.347826086956522,"Area Specialist",182
"4184",27,4,27,0.347826086956522,"Area Specialist",182
"4185",17,9,27,0.347826086956522,"Area Specialist",182
"4186",32,3,17,0.347826086956522,"Area Specialist",182
"4187",34,3,25,2.72173913043478,"General Physician",183
"4188",19,2,34,2.72173913043478,"General Physician",183
"4189",11,2,19,2.72173913043478,"General Physician",183
"4190",23,4,11,2.72173913043478,"General Physician",183
"4191",13,4,23,2.72173913043478,"General Physician",183
"4192",19,1,13,2.72173913043478,"General Physician",183
"4193",16,1,19,2.72173913043478,"General Physician",183
"4194",19,3,16,2.72173913043478,"General Physician",183
"4195",26,2,19,2.72173913043478,"General Physician",183
"4196",17,3,26,2.72173913043478,"General Physician",183
"4197",21,1,17,2.72173913043478,"General Physician",183
"4198",21,4,21,2.72173913043478,"General Physician",183
"4199",19,1,21,2.72173913043478,"General Physician",183
"4200",28,3,19,2.72173913043478,"General Physician",183
"4201",14,2,28,2.72173913043478,"General Physician",183
"4202",25,3,14,2.72173913043478,"General Physician",183
"4203",23,4,25,2.72173913043478,"General Physician",183
"4204",11,1,23,2.72173913043478,"General Physician",183
"4205",23,2,11,2.72173913043478,"General Physician",183
"4206",15,2,23,2.72173913043478,"General Physician",183
"4207",13,3,15,2.72173913043478,"General Physician",183
"4208",11,2,13,2.72173913043478,"General Physician",183
"4209",11,4,11,2.72173913043478,"General Physician",183
"4210",13,2,9,0.78695652173913,"Area Specialist",184
"4211",6,4,13,0.78695652173913,"Area Specialist",184
"4212",10,1,6,0.78695652173913,"Area Specialist",184
"4213",5,3,10,0.78695652173913,"Area Specialist",184
"4214",9,4,5,0.78695652173913,"Area Specialist",184
"4215",16,1,9,0.78695652173913,"Area Specialist",184
"4216",14,3,16,0.78695652173913,"Area Specialist",184
"4217",4,3,14,0.78695652173913,"Area Specialist",184
"4218",13,3,4,0.78695652173913,"Area Specialist",184
"4219",12,2,13,0.78695652173913,"Area Specialist",184
"4220",17,2,12,0.78695652173913,"Area Specialist",184
"4221",14,5,17,0.78695652173913,"Area Specialist",184
"4222",4,3,14,0.78695652173913,"Area Specialist",184
"4223",14,8,4,0.78695652173913,"Area Specialist",184
"4224",14,3,14,0.78695652173913,"Area Specialist",184
"4225",12,5,14,0.78695652173913,"Area Specialist",184
"4226",18,5,12,0.78695652173913,"Area Specialist",184
"4227",13,4,18,0.78695652173913,"Area Specialist",184
"4228",13,7,13,0.78695652173913,"Area Specialist",184
"4229",13,3,13,0.78695652173913,"Area Specialist",184
"4230",17,2,13,0.78695652173913,"Area Specialist",184
"4231",11,3,17,0.78695652173913,"Area Specialist",184
"4232",1,3,11,0.78695652173913,"Area Specialist",184
"4233",6,1,5,0.778260869565217,"General Physician",185
"4234",0,0,6,0.778260869565217,"General Physician",185
"4235",11,0,0,0.778260869565217,"General Physician",185
"4236",6,3,11,0.778260869565217,"General Physician",185
"4237",1,3,6,0.778260869565217,"General Physician",185
"4238",5,1,1,0.778260869565217,"General Physician",185
"4239",11,1,5,0.778260869565217,"General Physician",185
"4240",3,2,11,0.778260869565217,"General Physician",185
"4241",5,2,3,0.778260869565217,"General Physician",185
"4242",10,3,5,0.778260869565217,"General Physician",185
"4243",9,1,10,0.778260869565217,"General Physician",185
"4244",2,4,9,0.778260869565217,"General Physician",185
"4245",8,1,2,0.778260869565217,"General Physician",185
"4246",5,2,8,0.778260869565217,"General Physician",185
"4247",3,2,5,0.778260869565217,"General Physician",185
"4248",6,2,3,0.778260869565217,"General Physician",185
"4249",5,1,6,0.778260869565217,"General Physician",185
"4250",2,1,5,0.778260869565217,"General Physician",185
"4251",1,0,2,0.778260869565217,"General Physician",185
"4252",0,3,1,0.778260869565217,"General Physician",185
"4253",0,1,0,0.778260869565217,"General Physician",185
"4254",0,4,0,0.778260869565217,"General Physician",185
"4255",0,1,0,0.778260869565217,"General Physician",185
"4256",2,2,5,0.791304347826087,"General Physician",186
"4257",4,1,2,0.791304347826087,"General Physician",186
"4258",6,4,4,0.791304347826087,"General Physician",186
"4259",4,4,6,0.791304347826087,"General Physician",186
"4260",3,6,4,0.791304347826087,"General Physician",186
"4261",4,3,3,0.791304347826087,"General Physician",186
"4262",7,5,4,0.791304347826087,"General Physician",186
"4263",6,5,7,0.791304347826087,"General Physician",186
"4264",4,7,6,0.791304347826087,"General Physician",186
"4265",0,5,4,0.791304347826087,"General Physician",186
"4266",2,7,0,0.791304347826087,"General Physician",186
"4267",6,3,2,0.791304347826087,"General Physician",186
"4268",2,2,6,0.791304347826087,"General Physician",186
"4269",3,5,2,0.791304347826087,"General Physician",186
"4270",2,2,3,0.791304347826087,"General Physician",186
"4271",1,3,2,0.791304347826087,"General Physician",186
"4272",3,1,1,0.791304347826087,"General Physician",186
"4273",5,7,3,0.791304347826087,"General Physician",186
"4274",4,3,5,0.791304347826087,"General Physician",186
"4275",2,7,4,0.791304347826087,"General Physician",186
"4276",4,6,2,0.791304347826087,"General Physician",186
"4277",2,9,4,0.791304347826087,"General Physician",186
"4278",3,6,2,0.791304347826087,"General Physician",186
"4279",7,2,7,1.1,"General Physician",187
"4280",14,4,7,1.1,"General Physician",187
"4281",6,3,14,1.1,"General Physician",187
"4282",6,5,6,1.1,"General Physician",187
"4283",4,4,6,1.1,"General Physician",187
"4284",10,3,4,1.1,"General Physician",187
"4285",2,5,10,1.1,"General Physician",187
"4286",18,5,2,1.1,"General Physician",187
"4287",14,4,18,1.1,"General Physician",187
"4288",6,6,14,1.1,"General Physician",187
"4289",10,8,6,1.1,"General Physician",187
"4290",5,6,10,1.1,"General Physician",187
"4291",9,6,5,1.1,"General Physician",187
"4292",10,7,9,1.1,"General Physician",187
"4293",12,6,10,1.1,"General Physician",187
"4294",6,3,12,1.1,"General Physician",187
"4295",5,4,6,1.1,"General Physician",187
"4296",7,4,5,1.1,"General Physician",187
"4297",4,7,7,1.1,"General Physician",187
"4298",6,3,4,1.1,"General Physician",187
"4299",5,4,6,1.1,"General Physician",187
"4300",5,5,5,1.1,"General Physician",187
"4301",2,4,5,1.1,"General Physician",187
"4302",7,1,7,0.365217391304348,"General Physician",188
"4303",8,1,7,0.365217391304348,"General Physician",188
"4304",5,2,8,0.365217391304348,"General Physician",188
"4305",11,1,5,0.365217391304348,"General Physician",188
"4306",8,1,11,0.365217391304348,"General Physician",188
"4307",10,1,8,0.365217391304348,"General Physician",188
"4308",8,1,10,0.365217391304348,"General Physician",188
"4309",5,2,8,0.365217391304348,"General Physician",188
"4310",10,1,5,0.365217391304348,"General Physician",188
"4311",11,1,10,0.365217391304348,"General Physician",188
"4312",0,3,11,0.365217391304348,"General Physician",188
"4313",6,2,0,0.365217391304348,"General Physician",188
"4314",8,1,6,0.365217391304348,"General Physician",188
"4315",5,3,8,0.365217391304348,"General Physician",188
"4316",8,3,5,0.365217391304348,"General Physician",188
"4317",5,4,8,0.365217391304348,"General Physician",188
"4318",6,1,5,0.365217391304348,"General Physician",188
"4319",7,0,6,0.365217391304348,"General Physician",188
"4320",8,1,7,0.365217391304348,"General Physician",188
"4321",4,2,8,0.365217391304348,"General Physician",188
"4322",3,2,4,0.365217391304348,"General Physician",188
"4323",7,3,3,0.365217391304348,"General Physician",188
"4324",14,0,7,0.365217391304348,"General Physician",188
"4325",0,1,4,0.621739130434783,"General Physician",189
"4326",2,0,0,0.621739130434783,"General Physician",189
"4327",5,0,2,0.621739130434783,"General Physician",189
"4328",0,0,5,0.621739130434783,"General Physician",189
"4329",0,1,0,0.621739130434783,"General Physician",189
"4330",2,1,0,0.621739130434783,"General Physician",189
"4331",9,2,2,0.621739130434783,"General Physician",189
"4332",3,3,9,0.621739130434783,"General Physician",189
"4333",6,2,3,0.621739130434783,"General Physician",189
"4334",0,1,6,0.621739130434783,"General Physician",189
"4335",0,3,0,0.621739130434783,"General Physician",189
"4336",1,4,0,0.621739130434783,"General Physician",189
"4337",6,0,1,0.621739130434783,"General Physician",189
"4338",13,3,6,0.621739130434783,"General Physician",189
"4339",3,3,13,0.621739130434783,"General Physician",189
"4340",8,4,3,0.621739130434783,"General Physician",189
"4341",2,3,8,0.621739130434783,"General Physician",189
"4342",2,3,2,0.621739130434783,"General Physician",189
"4343",2,3,2,0.621739130434783,"General Physician",189
"4344",8,4,2,0.621739130434783,"General Physician",189
"4345",9,2,8,0.621739130434783,"General Physician",189
"4346",8,3,9,0.621739130434783,"General Physician",189
"4347",8,5,8,0.621739130434783,"General Physician",189
"4348",4,2,9,1.10434782608696,"General Physician",190
"4349",14,2,4,1.10434782608696,"General Physician",190
"4350",11,2,14,1.10434782608696,"General Physician",190
"4351",6,3,11,1.10434782608696,"General Physician",190
"4352",19,3,6,1.10434782608696,"General Physician",190
"4353",4,2,19,1.10434782608696,"General Physician",190
"4354",17,0,4,1.10434782608696,"General Physician",190
"4355",12,1,17,1.10434782608696,"General Physician",190
"4356",9,0,12,1.10434782608696,"General Physician",190
"4357",2,2,9,1.10434782608696,"General Physician",190
"4358",4,3,2,1.10434782608696,"General Physician",190
"4359",9,4,4,1.10434782608696,"General Physician",190
"4360",12,1,9,1.10434782608696,"General Physician",190
"4361",14,5,12,1.10434782608696,"General Physician",190
"4362",0,3,14,1.10434782608696,"General Physician",190
"4363",13,5,0,1.10434782608696,"General Physician",190
"4364",0,2,13,1.10434782608696,"General Physician",190
"4365",0,4,0,1.10434782608696,"General Physician",190
"4366",4,3,0,1.10434782608696,"General Physician",190
"4367",8,2,4,1.10434782608696,"General Physician",190
"4368",6,3,8,1.10434782608696,"General Physician",190
"4369",4,3,6,1.10434782608696,"General Physician",190
"4370",12,3,4,1.10434782608696,"General Physician",190
"4371",4,0,0,0.0739130434782609,"Other Specialist",191
"4372",0,1,4,0.0739130434782609,"Other Specialist",191
"4373",0,1,0,0.0739130434782609,"Other Specialist",191
"4374",3,1,0,0.0739130434782609,"Other Specialist",191
"4375",1,1,3,0.0739130434782609,"Other Specialist",191
"4376",1,1,1,0.0739130434782609,"Other Specialist",191
"4377",6,1,1,0.0739130434782609,"Other Specialist",191
"4378",0,2,6,0.0739130434782609,"Other Specialist",191
"4379",2,1,0,0.0739130434782609,"Other Specialist",191
"4380",0,2,2,0.0739130434782609,"Other Specialist",191
"4381",3,1,0,0.0739130434782609,"Other Specialist",191
"4382",3,2,3,0.0739130434782609,"Other Specialist",191
"4383",1,2,3,0.0739130434782609,"Other Specialist",191
"4384",1,3,1,0.0739130434782609,"Other Specialist",191
"4385",4,1,1,0.0739130434782609,"Other Specialist",191
"4386",2,1,4,0.0739130434782609,"Other Specialist",191
"4387",0,0,2,0.0739130434782609,"Other Specialist",191
"4388",1,0,0,0.0739130434782609,"Other Specialist",191
"4389",0,3,1,0.0739130434782609,"Other Specialist",191
"4390",0,0,0,0.0739130434782609,"Other Specialist",191
"4391",2,1,0,0.0739130434782609,"Other Specialist",191
"4392",2,1,2,0.0739130434782609,"Other Specialist",191
"4393",0,0,2,0.0739130434782609,"Other Specialist",191
"4394",0,0,5,0.0217391304347826,"Other Specialist",192
"4395",0,1,0,0.0217391304347826,"Other Specialist",192
"4396",0,2,0,0.0217391304347826,"Other Specialist",192
"4397",4,2,0,0.0217391304347826,"Other Specialist",192
"4398",1,1,4,0.0217391304347826,"Other Specialist",192
"4399",9,1,1,0.0217391304347826,"Other Specialist",192
"4400",0,1,9,0.0217391304347826,"Other Specialist",192
"4401",0,1,0,0.0217391304347826,"Other Specialist",192
"4402",0,1,0,0.0217391304347826,"Other Specialist",192
"4403",3,1,0,0.0217391304347826,"Other Specialist",192
"4404",0,0,3,0.0217391304347826,"Other Specialist",192
"4405",0,3,0,0.0217391304347826,"Other Specialist",192
"4406",1,2,0,0.0217391304347826,"Other Specialist",192
"4407",5,2,1,0.0217391304347826,"Other Specialist",192
"4408",1,1,5,0.0217391304347826,"Other Specialist",192
"4409",6,1,1,0.0217391304347826,"Other Specialist",192
"4410",1,0,6,0.0217391304347826,"Other Specialist",192
"4411",6,0,1,0.0217391304347826,"Other Specialist",192
"4412",0,1,6,0.0217391304347826,"Other Specialist",192
"4413",1,1,0,0.0217391304347826,"Other Specialist",192
"4414",0,1,1,0.0217391304347826,"Other Specialist",192
"4415",6,1,0,0.0217391304347826,"Other Specialist",192
"4416",1,3,6,0.0217391304347826,"Other Specialist",192
"4417",11,2,12,0.0391304347826087,"Area Specialist",193
"4418",3,2,11,0.0391304347826087,"Area Specialist",193
"4419",4,1,3,0.0391304347826087,"Area Specialist",193
"4420",3,1,4,0.0391304347826087,"Area Specialist",193
"4421",8,2,3,0.0391304347826087,"Area Specialist",193
"4422",3,1,8,0.0391304347826087,"Area Specialist",193
"4423",1,1,3,0.0391304347826087,"Area Specialist",193
"4424",3,2,1,0.0391304347826087,"Area Specialist",193
"4425",0,0,3,0.0391304347826087,"Area Specialist",193
"4426",0,0,0,0.0391304347826087,"Area Specialist",193
"4427",0,0,0,0.0391304347826087,"Area Specialist",193
"4428",0,0,0,0.0391304347826087,"Area Specialist",193
"4429",0,0,0,0.0391304347826087,"Area Specialist",193
"4430",0,0,0,0.0391304347826087,"Area Specialist",193
"4431",0,0,0,0.0391304347826087,"Area Specialist",193
"4432",0,0,0,0.0391304347826087,"Area Specialist",193
"4433",0,0,0,0.0391304347826087,"Area Specialist",193
"4434",0,0,0,0.0391304347826087,"Area Specialist",193
"4435",0,0,0,0.0391304347826087,"Area Specialist",193
"4436",0,0,0,0.0391304347826087,"Area Specialist",193
"4437",0,0,0,0.0391304347826087,"Area Specialist",193
"4438",0,0,0,0.0391304347826087,"Area Specialist",193
"4439",2,0,0,0.0391304347826087,"Area Specialist",193
"4440",6,1,5,0.273913043478261,"Other Specialist",194
"4441",8,0,6,0.273913043478261,"Other Specialist",194
"4442",2,2,8,0.273913043478261,"Other Specialist",194
"4443",3,1,2,0.273913043478261,"Other Specialist",194
"4444",2,2,3,0.273913043478261,"Other Specialist",194
"4445",4,2,2,0.273913043478261,"Other Specialist",194
"4446",5,0,4,0.273913043478261,"Other Specialist",194
"4447",5,2,5,0.273913043478261,"Other Specialist",194
"4448",5,1,5,0.273913043478261,"Other Specialist",194
"4449",9,1,5,0.273913043478261,"Other Specialist",194
"4450",7,5,9,0.273913043478261,"Other Specialist",194
"4451",2,1,7,0.273913043478261,"Other Specialist",194
"4452",1,0,2,0.273913043478261,"Other Specialist",194
"4453",1,1,1,0.273913043478261,"Other Specialist",194
"4454",6,1,1,0.273913043478261,"Other Specialist",194
"4455",1,0,6,0.273913043478261,"Other Specialist",194
"4456",1,0,1,0.273913043478261,"Other Specialist",194
"4457",5,0,1,0.273913043478261,"Other Specialist",194
"4458",4,0,5,0.273913043478261,"Other Specialist",194
"4459",2,0,4,0.273913043478261,"Other Specialist",194
"4460",4,0,2,0.273913043478261,"Other Specialist",194
"4461",3,0,4,0.273913043478261,"Other Specialist",194
"4462",0,1,3,0.273913043478261,"Other Specialist",194
"4463",3,1,3,0.352173913043478,"General Physician",195
"4464",5,2,3,0.352173913043478,"General Physician",195
"4465",5,3,5,0.352173913043478,"General Physician",195
"4466",7,4,5,0.352173913043478,"General Physician",195
"4467",7,2,7,0.352173913043478,"General Physician",195
"4468",6,1,7,0.352173913043478,"General Physician",195
"4469",0,1,6,0.352173913043478,"General Physician",195
"4470",2,1,0,0.352173913043478,"General Physician",195
"4471",11,1,2,0.352173913043478,"General Physician",195
"4472",9,2,11,0.352173913043478,"General Physician",195
"4473",7,3,9,0.352173913043478,"General Physician",195
"4474",12,2,7,0.352173913043478,"General Physician",195
"4475",10,2,12,0.352173913043478,"General Physician",195
"4476",12,2,10,0.352173913043478,"General Physician",195
"4477",6,3,12,0.352173913043478,"General Physician",195
"4478",3,2,6,0.352173913043478,"General Physician",195
"4479",2,2,3,0.352173913043478,"General Physician",195
"4480",6,3,2,0.352173913043478,"General Physician",195
"4481",2,3,6,0.352173913043478,"General Physician",195
"4482",11,3,2,0.352173913043478,"General Physician",195
